Date: 01-03-22
Time: 20:13:53

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .1000
First vertex potential (V) = .0000
Second vertex potential (V) = .6000
Step potential (V) = .00030
Scan rate (V/s) = .05000
Equilibration time (s) = 
Number of Data Points =  3932 

 Potential	  Scan 1   	  Scan 2   	  Scan 3   	
 0.533447	-4.130860E-07	-4.976807E-07	-5.031738E-07
 0.533142	-4.152832E-07	-4.965820E-07	-5.075684E-07
 0.532837	-4.097901E-07	-4.998779E-07	-5.031738E-07
 0.532532	-4.229736E-07	-5.108643E-07	-5.097656E-07
 0.532227	-4.031983E-07	-4.910889E-07	-4.921875E-07
 0.531921	-4.339600E-07	-5.251465E-07	-5.174561E-07
 0.531616	-4.328613E-07	-5.119629E-07	-5.174561E-07
 0.531311	-4.251709E-07	-5.207520E-07	-5.152588E-07
 0.531006	-4.196777E-07	-5.086670E-07	-5.020752E-07
 0.530701	-4.438477E-07	-5.273438E-07	-5.163574E-07
 0.530396	-4.273682E-07	-5.130615E-07	-5.119629E-07
 0.530090	-4.295654E-07	-5.075684E-07	-5.075684E-07
 0.529785	-4.306641E-07	-5.141602E-07	-5.042725E-07
 0.529480	-4.449463E-07	-5.295410E-07	-5.262451E-07
 0.529175	-4.240723E-07	-5.152588E-07	-5.108643E-07
 0.528870	-4.460449E-07	-5.262451E-07	-5.229492E-07
 0.528564	-4.317627E-07	-5.240479E-07	-5.185547E-07
 0.528259	-4.361572E-07	-5.339356E-07	-5.229492E-07
 0.527954	-4.416504E-07	-5.218506E-07	-5.273438E-07
 0.527649	-4.493408E-07	-5.361328E-07	-5.339356E-07
 0.527344	-4.306641E-07	-5.295410E-07	-5.218506E-07
 0.527039	-4.504395E-07	-5.372315E-07	-5.383301E-07
 0.526733	-4.570313E-07	-5.361328E-07	-5.306397E-07
 0.526428	-4.537354E-07	-5.405274E-07	-5.350342E-07
 0.526123	-4.416504E-07	-5.229492E-07	-5.218506E-07
 0.525818	-4.724121E-07	-5.504151E-07	-5.438233E-07
 0.525513	-4.614258E-07	-5.416260E-07	-5.394287E-07
 0.525208	-4.515381E-07	-5.262451E-07	-5.306397E-07
 0.524902	-4.427490E-07	-5.306397E-07	-5.284424E-07
 0.524597	-4.702149E-07	-5.581055E-07	-5.592041E-07
 0.524292	-4.515381E-07	-5.394287E-07	-5.438233E-07
 0.523987	-4.680176E-07	-5.438233E-07	-5.449219E-07
 0.523682	-4.691162E-07	-5.438233E-07	-5.372315E-07
 0.523376	-4.680176E-07	-5.504151E-07	-5.603028E-07
 0.523071	-4.548340E-07	-5.383301E-07	-5.350342E-07
 0.522766	-4.680176E-07	-5.526123E-07	-5.657959E-07
 0.522461	-4.625244E-07	-5.394287E-07	-5.394287E-07
 0.522156	-4.625244E-07	-5.592041E-07	-5.559082E-07
 0.521851	-4.581299E-07	-5.504151E-07	-5.592041E-07
 0.521545	-4.768067E-07	-5.679932E-07	-5.646973E-07
 0.521240	-4.669190E-07	-5.559082E-07	-5.493164E-07
 0.520935	-4.724121E-07	-5.668945E-07	-5.581055E-07
 0.520630	-4.855957E-07	-5.646973E-07	-5.679932E-07
 0.520325	-4.779053E-07	-5.646973E-07	-5.657959E-07
 0.520020	-4.822998E-07	-5.449219E-07	-5.537110E-07
 0.519714	-4.921875E-07	-5.668945E-07	-5.723877E-07
 0.519409	-4.877930E-07	-5.625000E-07	-5.679932E-07
 0.519104	-4.877930E-07	-5.614014E-07	-5.625000E-07
 0.518799	-4.844971E-07	-5.701904E-07	-5.635987E-07
 0.518494	-4.976807E-07	-5.833740E-07	-5.756836E-07
 0.518188	-4.866944E-07	-5.690918E-07	-5.635987E-07
 0.517883	-4.899902E-07	-5.756836E-07	-5.789795E-07
 0.517578	-4.844971E-07	-5.756836E-07	-5.745850E-07
 0.517273	-5.064697E-07	-5.877686E-07	-5.778809E-07
 0.516968	-4.954834E-07	-5.833740E-07	-5.756836E-07
 0.516663	-5.064697E-07	-5.921631E-07	-5.888672E-07
 0.516357	-4.976807E-07	-5.745850E-07	-5.778809E-07
 0.516052	-5.064697E-07	-5.822754E-07	-5.800781E-07
 0.515747	-5.064697E-07	-5.899658E-07	-5.888672E-07
 0.515442	-5.152588E-07	-5.910645E-07	-5.899658E-07
 0.515137	-4.965820E-07	-5.822754E-07	-5.745850E-07
 0.514832	-5.174561E-07	-5.965576E-07	-6.009522E-07
 0.514526	-5.009766E-07	-6.031494E-07	-5.932617E-07
 0.514221	-5.152588E-07	-5.877686E-07	-5.910645E-07
 0.513916	-5.163574E-07	-5.866699E-07	-5.866699E-07
 0.513611	-5.284424E-07	-6.053467E-07	-6.097412E-07
 0.513306	-5.119629E-07	-5.954590E-07	-5.910645E-07
 0.513000	-5.141602E-07	-5.921631E-07	-5.899658E-07
 0.512695	-5.262451E-07	-5.965576E-07	-5.910645E-07
 0.512390	-5.449219E-07	-6.119385E-07	-6.119385E-07
 0.512085	-5.174561E-07	-5.954590E-07	-5.943604E-07
 0.511780	-5.295410E-07	-6.086426E-07	-6.064453E-07
 0.511475	-5.306397E-07	-6.108399E-07	-6.119385E-07
 0.511169	-5.284424E-07	-6.119385E-07	-6.064453E-07
 0.510864	-5.317383E-07	-6.130371E-07	-6.163330E-07
 0.510559	-5.383301E-07	-6.174317E-07	-6.108399E-07
 0.510254	-5.229492E-07	-6.108399E-07	-6.075440E-07
 0.509949	-5.460205E-07	-6.218262E-07	-6.240235E-07
 0.509644	-5.405274E-07	-6.229248E-07	-6.273194E-07
 0.509338	-5.405274E-07	-6.372071E-07	-6.152344E-07
 0.509033	-5.328369E-07	-6.042481E-07	-6.119385E-07
 0.508728	-5.537110E-07	-6.240235E-07	-6.295166E-07
 0.508423	-5.394287E-07	-6.251221E-07	-6.218262E-07
 0.508118	-5.427246E-07	-6.229248E-07	-6.163330E-07
 0.507813	-5.449219E-07	-6.262207E-07	-6.295166E-07
 0.507507	-5.625000E-07	-6.459961E-07	-6.350098E-07
 0.507202	-5.460205E-07	-6.262207E-07	-6.229248E-07
 0.506897	-5.635987E-07	-6.383057E-07	-6.394043E-07
 0.506592	-5.526123E-07	-6.328125E-07	-6.350098E-07
 0.506287	-5.679932E-07	-6.470947E-07	-6.448975E-07
 0.505981	-5.504151E-07	-6.350098E-07	-6.284180E-07
 0.505676	-5.745850E-07	-6.427002E-07	-6.492920E-07
 0.505371	-5.460205E-07	-6.372071E-07	-6.295166E-07
 0.505066	-5.756836E-07	-6.536865E-07	-6.339112E-07
 0.504761	-5.745850E-07	-6.481934E-07	-6.405029E-07
 0.504456	-5.800781E-07	-6.514893E-07	-6.514893E-07
 0.504150	-5.548096E-07	-6.383057E-07	-6.394043E-07
 0.503845	-5.767822E-07	-6.580811E-07	-6.525879E-07
 0.503540	-5.789795E-07	-6.580811E-07	-6.613770E-07
 0.503235	-5.789795E-07	-6.569824E-07	-6.591797E-07
 0.502930	-5.646973E-07	-6.448975E-07	-6.383057E-07
 0.502625	-5.932617E-07	-6.723633E-07	-6.767578E-07
 0.502319	-5.877686E-07	-6.712647E-07	-6.591797E-07
 0.502014	-5.943604E-07	-6.668701E-07	-6.635742E-07
 0.501709	-5.844727E-07	-6.624756E-07	-6.602783E-07
 0.501404	-6.009522E-07	-6.734619E-07	-6.745606E-07
 0.501099	-5.921631E-07	-6.602783E-07	-6.580811E-07
 0.500793	-5.987549E-07	-6.811524E-07	-6.712647E-07
 0.500488	-5.910645E-07	-6.723633E-07	-6.668701E-07
 0.500183	-6.031494E-07	-6.756592E-07	-6.844483E-07
 0.499878	-6.009522E-07	-6.734619E-07	-6.668701E-07
 0.499573	-6.119385E-07	-6.932373E-07	-6.899414E-07
 0.499268	-5.888672E-07	-6.767578E-07	-6.723633E-07
 0.498962	-6.108399E-07	-6.888428E-07	-6.877442E-07
 0.498657	-6.152344E-07	-6.877442E-07	-6.877442E-07
 0.498352	-6.141358E-07	-6.910401E-07	-6.789551E-07
 0.498047	-5.998535E-07	-6.723633E-07	-6.668701E-07
 0.497742	-6.437988E-07	-7.119141E-07	-7.086182E-07
 0.497437	-6.141358E-07	-7.020264E-07	-6.910401E-07
 0.497131	-6.196289E-07	-7.020264E-07	-6.998291E-07
 0.496826	-6.207276E-07	-6.833496E-07	-6.844483E-07
 0.496521	-6.339112E-07	-7.141114E-07	-6.998291E-07
 0.496216	-6.284180E-07	-7.053223E-07	-6.888428E-07
 0.495911	-6.328125E-07	-7.042237E-07	-7.042237E-07
 0.495605	-6.306153E-07	-7.064209E-07	-7.064209E-07
 0.495300	-6.448975E-07	-7.163086E-07	-7.239990E-07
 0.494995	-6.328125E-07	-7.020264E-07	-6.943360E-07
 0.494690	-6.503906E-07	-7.185059E-07	-7.119141E-07
 0.494385	-6.383057E-07	-7.174072E-07	-7.108155E-07
 0.494080	-6.383057E-07	-7.207031E-07	-7.163086E-07
 0.493774	-6.514893E-07	-7.152100E-07	-7.009278E-07
 0.493469	-6.514893E-07	-7.261963E-07	-7.283936E-07
 0.493164	-6.306153E-07	-7.108155E-07	-7.097168E-07
 0.492859	-6.624756E-07	-7.393799E-07	-7.360840E-07
 0.492554	-6.690674E-07	-7.272949E-07	-7.382813E-07
 0.492249	-6.580811E-07	-7.250977E-07	-7.218018E-07
 0.491943	-6.569824E-07	-7.371826E-07	-7.239990E-07
 0.491638	-6.800537E-07	-7.437744E-07	-7.437744E-07
 0.491333	-6.679688E-07	-7.426758E-07	-7.349854E-07
 0.491028	-6.657715E-07	-7.360840E-07	-7.283936E-07
 0.490723	-6.745606E-07	-7.316895E-07	-7.360840E-07
 0.490417	-6.723633E-07	-7.591553E-07	-7.481690E-07
 0.490112	-6.690674E-07	-7.492676E-07	-7.305908E-07
 0.489807	-6.800537E-07	-7.624512E-07	-7.459717E-07
 0.489502	-6.855469E-07	-7.558594E-07	-7.536621E-07
 0.489197	-6.800537E-07	-7.580567E-07	-7.569580E-07
 0.488892	-6.877442E-07	-7.558594E-07	-7.459717E-07
 0.488586	-6.921387E-07	-7.679444E-07	-7.613526E-07
 0.488281	-6.877442E-07	-7.657471E-07	-7.536621E-07
 0.487976	-6.921387E-07	-7.569580E-07	-7.404785E-07
 0.487671	-7.042237E-07	-7.701416E-07	-7.701416E-07
 0.487366	-7.009278E-07	-7.723389E-07	-7.712403E-07
 0.487061	-6.855469E-07	-7.569580E-07	-7.547608E-07
 0.486755	-7.130127E-07	-7.789307E-07	-7.723389E-07
 0.486450	-7.042237E-07	-7.668457E-07	-7.778321E-07
 0.486145	-7.064209E-07	-7.833252E-07	-7.712403E-07
 0.485840	-7.031250E-07	-7.723389E-07	-7.734375E-07
 0.485535	-7.294922E-07	-8.085938E-07	-7.954102E-07
 0.485229	-7.174072E-07	-7.855225E-07	-7.866211E-07
 0.484924	-7.218018E-07	-7.844239E-07	-7.811280E-07
 0.484619	-7.327881E-07	-7.932129E-07	-7.811280E-07
 0.484314	-7.283936E-07	-7.998047E-07	-7.855225E-07
 0.484009	-7.239990E-07	-7.877198E-07	-7.910156E-07
 0.483704	-7.338867E-07	-7.987061E-07	-7.987061E-07
 0.483398	-7.316895E-07	-7.954102E-07	-7.976074E-07
 0.483093	-7.393799E-07	-8.041992E-07	-8.020020E-07
 0.482788	-7.426758E-07	-8.096924E-07	-8.031006E-07
 0.482483	-7.481690E-07	-8.228760E-07	-8.107910E-07
 0.482178	-7.272949E-07	-7.998047E-07	-8.052979E-07
 0.481873	-7.613526E-07	-8.173828E-07	-8.195801E-07
 0.481567	-7.613526E-07	-8.217774E-07	-8.184815E-07
 0.481262	-7.536621E-07	-8.184815E-07	-8.239746E-07
 0.480957	-7.525635E-07	-8.041992E-07	-8.020020E-07
 0.480652	-7.756348E-07	-8.404541E-07	-8.349610E-07
 0.480347	-7.690430E-07	-8.305664E-07	-8.250733E-07
 0.480042	-7.602539E-07	-8.305664E-07	-8.228760E-07
 0.479736	-7.602539E-07	-8.305664E-07	-8.184815E-07
 0.479431	-7.800293E-07	-8.415528E-07	-8.437500E-07
 0.479126	-7.646485E-07	-8.415528E-07	-8.404541E-07
 0.478821	-7.822266E-07	-8.404541E-07	-8.338623E-07
 0.478516	-7.767334E-07	-8.514405E-07	-8.437500E-07
 0.478210	-7.932129E-07	-8.646241E-07	-8.525391E-07
 0.477905	-7.811280E-07	-8.536377E-07	-8.404541E-07
 0.477600	-8.031006E-07	-8.613282E-07	-8.624268E-07
 0.477295	-7.932129E-07	-8.591309E-07	-8.536377E-07
 0.476990	-7.998047E-07	-8.657227E-07	-8.481446E-07
 0.476685	-8.063965E-07	-8.569336E-07	-8.591309E-07
 0.476379	-8.052979E-07	-8.822022E-07	-8.635254E-07
 0.476074	-7.899170E-07	-8.580323E-07	-8.591309E-07
 0.475769	-8.162842E-07	-8.734131E-07	-8.723145E-07
 0.475464	-8.118897E-07	-8.800049E-07	-8.745117E-07
 0.475159	-8.151856E-07	-8.833008E-07	-8.723145E-07
 0.474854	-8.140869E-07	-8.822022E-07	-8.668213E-07
 0.474548	-8.338623E-07	-8.997803E-07	-8.876953E-07
 0.474243	-8.140869E-07	-8.909912E-07	-8.887940E-07
 0.473938	-8.195801E-07	-8.876953E-07	-8.745117E-07
 0.473633	-8.338623E-07	-8.964844E-07	-8.843994E-07
 0.473328	-8.426514E-07	-9.107666E-07	-8.997803E-07
 0.473022	-8.338623E-07	-9.008789E-07	-8.811035E-07
 0.472717	-8.536377E-07	-9.052735E-07	-8.920899E-07
 0.472412	-8.492432E-07	-9.096680E-07	-9.041748E-07
 0.472107	-8.393555E-07	-9.096680E-07	-8.975830E-07
 0.471802	-8.547364E-07	-9.063721E-07	-9.041748E-07
 0.471497	-8.668213E-07	-9.173584E-07	-9.151612E-07
 0.471191	-8.569336E-07	-9.129639E-07	-9.074707E-07
 0.470886	-8.558350E-07	-9.250489E-07	-9.162598E-07
 0.470581	-8.701172E-07	-9.261475E-07	-9.195557E-07
 0.470276	-8.602295E-07	-9.250489E-07	-9.349366E-07
 0.469971	-8.646241E-07	-9.272461E-07	-9.041748E-07
 0.469666	-8.767090E-07	-9.327393E-07	-9.294434E-07
 0.469360	-8.734131E-07	-9.371338E-07	-9.316407E-07
 0.469055	-8.745117E-07	-9.294434E-07	-9.206543E-07
 0.468750	-8.833008E-07	-9.426270E-07	-9.305420E-07
 0.468445	-8.833008E-07	-9.470215E-07	-9.382325E-07
 0.468140	-8.712158E-07	-9.437256E-07	-9.305420E-07
 0.467834	-8.887940E-07	-9.426270E-07	-9.404297E-07
 0.467529	-8.909912E-07	-9.580078E-07	-9.448242E-07
 0.467224	-8.986817E-07	-9.624024E-07	-9.547119E-07
 0.466919	-8.909912E-07	-9.481201E-07	-9.448242E-07
 0.466614	-9.228516E-07	-9.711914E-07	-9.569092E-07
 0.466309	-8.964844E-07	-9.514160E-07	-9.492188E-07
 0.466003	-9.162598E-07	-9.667969E-07	-9.547119E-07
 0.465698	-9.096680E-07	-9.733887E-07	-9.733887E-07
 0.465393	-9.162598E-07	-9.766846E-07	-9.711914E-07
 0.465088	-9.085694E-07	-9.656983E-07	-9.624024E-07
 0.464783	-9.272461E-07	-9.810791E-07	-9.777832E-07
 0.464478	-9.195557E-07	-9.887696E-07	-9.810791E-07
 0.464172	-9.239502E-07	-9.909668E-07	-9.887696E-07
 0.463867	-9.217530E-07	-9.887696E-07	-9.755860E-07
 0.463562	-9.624024E-07	-1.012939E-06	-1.004150E-06
 0.463257	-9.360352E-07	-9.986573E-07	-9.920655E-07
 0.462952	-9.382325E-07	-9.964600E-07	-9.722901E-07
 0.462646	-9.536133E-07	-1.001953E-06	-1.004150E-06
 0.462341	-9.656983E-07	-1.030518E-06	-1.008545E-06
 0.462036	-9.470215E-07	-9.920655E-07	-1.001953E-06
 0.461731	-9.547119E-07	-1.011841E-06	-1.003052E-06
 0.461426	-9.558106E-07	-1.009644E-06	-1.010742E-06
 0.461121	-9.591065E-07	-1.033814E-06	-1.023926E-06
 0.460815	-9.744873E-07	-1.017334E-06	-1.019531E-06
 0.460510	-9.755860E-07	-1.034912E-06	-1.040405E-06
 0.460205	-9.656983E-07	-1.025024E-06	-1.022827E-06
 0.459900	-9.733887E-07	-1.031616E-06	-1.022827E-06
 0.459595	-9.876709E-07	-1.044800E-06	-1.040405E-06
 0.459290	-9.964600E-07	-1.048096E-06	-1.043701E-06
 0.458984	-9.755860E-07	-1.031616E-06	-1.025024E-06
 0.458679	-1.016235E-06	-1.066772E-06	-1.056885E-06
 0.458374	-9.953614E-07	-1.055786E-06	-1.045898E-06
 0.458069	-9.854737E-07	-1.061279E-06	-1.043701E-06
 0.457764	-1.005249E-06	-1.067871E-06	-1.036011E-06
 0.457458	-1.018433E-06	-1.075562E-06	-1.068970E-06
 0.457153	-9.909668E-07	-1.066772E-06	-1.057983E-06
 0.456848	-1.010742E-06	-1.052490E-06	-1.055786E-06
 0.456543	-1.020630E-06	-1.084351E-06	-1.068970E-06
 0.456238	-1.026123E-06	-1.084351E-06	-1.072266E-06
 0.455933	-1.023926E-06	-1.068970E-06	-1.065674E-06
 0.455627	-1.037109E-06	-1.089844E-06	-1.078857E-06
 0.455322	-1.027222E-06	-1.086548E-06	-1.075562E-06
 0.455017	-1.037109E-06	-1.087647E-06	-1.089844E-06
 0.454712	-1.041504E-06	-1.085449E-06	-1.077759E-06
 0.454407	-1.048096E-06	-1.100830E-06	-1.088745E-06
 0.454102	-1.032715E-06	-1.096436E-06	-1.084351E-06
 0.453796	-1.046997E-06	-1.125000E-06	-1.103027E-06
 0.453491	-1.054688E-06	-1.125000E-06	-1.105225E-06
 0.453186	-1.067871E-06	-1.114014E-06	-1.120606E-06
 0.452881	-1.049194E-06	-1.111816E-06	-1.100830E-06
 0.452576	-1.068970E-06	-1.129395E-06	-1.117310E-06
 0.452271	-1.062378E-06	-1.120606E-06	-1.116211E-06
 0.451965	-1.065674E-06	-1.117310E-06	-1.120606E-06
 0.451660	-1.079956E-06	-1.128296E-06	-1.111816E-06
 0.451355	-1.090942E-06	-1.131592E-06	-1.133789E-06
 0.451050	-1.076660E-06	-1.129395E-06	-1.128296E-06
 0.450745	-1.087647E-06	-1.142578E-06	-1.126099E-06
 0.450439	-1.078857E-06	-1.146973E-06	-1.150269E-06
 0.450134	-1.095337E-06	-1.150269E-06	-1.139282E-06
 0.449829	-1.088745E-06	-1.146973E-06	-1.140381E-06
 0.449524	-1.107422E-06	-1.162354E-06	-1.149170E-06
 0.449219	-1.095337E-06	-1.161255E-06	-1.150269E-06
 0.448914	-1.068970E-06	-1.125000E-06	-1.119507E-06
 0.448608	-1.127197E-06	-1.168945E-06	-1.154663E-06
 0.448303	-1.115112E-06	-1.170044E-06	-1.156860E-06
 0.447998	-1.116211E-06	-1.160156E-06	-1.148071E-06
 0.447693	-1.117310E-06	-1.178833E-06	-1.161255E-06
 0.447388	-1.128296E-06	-1.186523E-06	-1.171143E-06
 0.447083	-1.126099E-06	-1.179932E-06	-1.176636E-06
 0.446777	-1.127197E-06	-1.166748E-06	-1.177734E-06
 0.446472	-1.145874E-06	-1.204102E-06	-1.189819E-06
 0.446167	-1.130493E-06	-1.196411E-06	-1.177734E-06
 0.445862	-1.144775E-06	-1.197510E-06	-1.179932E-06
 0.445557	-1.159058E-06	-1.206299E-06	-1.192017E-06
 0.445251	-1.148071E-06	-1.205200E-06	-1.190918E-06
 0.444946	-1.151367E-06	-1.204102E-06	-1.182129E-06
 0.444641	-1.155762E-06	-1.215088E-06	-1.201904E-06
 0.444336	-1.151367E-06	-1.223877E-06	-1.204102E-06
 0.444031	-1.171143E-06	-1.224976E-06	-1.207397E-06
 0.443726	-1.164551E-06	-1.209595E-06	-1.203003E-06
 0.443420	-1.174439E-06	-1.232666E-06	-1.215088E-06
 0.443115	-1.163452E-06	-1.217285E-06	-1.201904E-06
 0.442810	-1.170044E-06	-1.230469E-06	-1.219482E-06
 0.442505	-1.187622E-06	-1.233765E-06	-1.232666E-06
 0.442200	-1.182129E-06	-1.246948E-06	-1.224976E-06
 0.441895	-1.183228E-06	-1.220581E-06	-1.219482E-06
 0.441589	-1.196411E-06	-1.242554E-06	-1.230469E-06
 0.441284	-1.192017E-06	-1.239258E-06	-1.243652E-06
 0.440979	-1.193115E-06	-1.242554E-06	-1.238159E-06
 0.440674	-1.206299E-06	-1.252441E-06	-1.237061E-06
 0.440369	-1.204102E-06	-1.260132E-06	-1.261231E-06
 0.440063	-1.192017E-06	-1.261231E-06	-1.249146E-06
 0.439758	-1.201904E-06	-1.255737E-06	-1.253540E-06
 0.439453	-1.221680E-06	-1.285400E-06	-1.271118E-06
 0.439148	-1.235962E-06	-1.282105E-06	-1.277710E-06
 0.438843	-1.205200E-06	-1.264526E-06	-1.246948E-06
 0.438538	-1.231567E-06	-1.270020E-06	-1.262329E-06
 0.438232	-1.227173E-06	-1.290894E-06	-1.274414E-06
 0.437927	-1.235962E-06	-1.265625E-06	-1.263428E-06
 0.437622	-1.246948E-06	-1.284302E-06	-1.267822E-06
 0.437317	-1.234863E-06	-1.281006E-06	-1.273315E-06
 0.437012	-1.222778E-06	-1.282105E-06	-1.279907E-06
 0.436707	-1.239258E-06	-1.293091E-06	-1.281006E-06
 0.436401	-1.254639E-06	-1.309570E-06	-1.302979E-06
 0.436096	-1.252441E-06	-1.299683E-06	-1.287598E-06
 0.435791	-1.249146E-06	-1.300781E-06	-1.293091E-06
 0.435486	-1.265625E-06	-1.309570E-06	-1.295288E-06
 0.435181	-1.253540E-06	-1.318359E-06	-1.301880E-06
 0.434875	-1.256836E-06	-1.312866E-06	-1.289795E-06
 0.434570	-1.270020E-06	-1.319458E-06	-1.306274E-06
 0.434265	-1.275513E-06	-1.330444E-06	-1.310669E-06
 0.433960	-1.263428E-06	-1.306274E-06	-1.290894E-06
 0.433655	-1.278809E-06	-1.323853E-06	-1.307373E-06
 0.433350	-1.289795E-06	-1.340332E-06	-1.320557E-06
 0.433044	-1.277710E-06	-1.321655E-06	-1.316162E-06
 0.432739	-1.291992E-06	-1.328247E-06	-1.308472E-06
 0.432434	-1.294189E-06	-1.326050E-06	-1.330444E-06
 0.432129	-1.287598E-06	-1.345825E-06	-1.344727E-06
 0.431824	-1.289795E-06	-1.331543E-06	-1.326050E-06
 0.431519	-1.317261E-06	-1.352417E-06	-1.342529E-06
 0.431213	-1.298584E-06	-1.346924E-06	-1.335938E-06
 0.430908	-1.306274E-06	-1.341431E-06	-1.328247E-06
 0.430603	-1.312866E-06	-1.355713E-06	-1.345825E-06
 0.430298	-1.321655E-06	-1.367798E-06	-1.369995E-06
 0.429993	-1.306274E-06	-1.354614E-06	-1.340332E-06
 0.429688	-1.315064E-06	-1.361206E-06	-1.355713E-06
 0.429382	-1.316162E-06	-1.359009E-06	-1.341431E-06
 0.429077	-1.306274E-06	-1.357910E-06	-1.354614E-06
 0.428772	-1.328247E-06	-1.354614E-06	-1.346924E-06
 0.428467	-1.331543E-06	-1.369995E-06	-1.365601E-06
 0.428162	-1.332642E-06	-1.366699E-06	-1.356812E-06
 0.427856	-1.335938E-06	-1.363403E-06	-1.346924E-06
 0.427551	-1.349121E-06	-1.393066E-06	-1.367798E-06
 0.427246	-1.342529E-06	-1.378784E-06	-1.369995E-06
 0.426941	-1.339233E-06	-1.369995E-06	-1.361206E-06
 0.426636	-1.342529E-06	-1.387573E-06	-1.376587E-06
 0.426331	-1.343628E-06	-1.384277E-06	-1.375488E-06
 0.426025	-1.335938E-06	-1.389771E-06	-1.379883E-06
 0.425720	-1.354614E-06	-1.404053E-06	-1.383179E-06
 0.425415	-1.351318E-06	-1.410645E-06	-1.389771E-06
 0.425110	-1.343628E-06	-1.400757E-06	-1.388672E-06
 0.424805	-1.338135E-06	-1.405151E-06	-1.373291E-06
 0.424500	-1.359009E-06	-1.431519E-06	-1.412842E-06
 0.424194	-1.350220E-06	-1.426025E-06	-1.399658E-06
 0.423889	-1.340332E-06	-1.393066E-06	-1.394165E-06
 0.423584	-1.344727E-06	-1.406250E-06	-1.389771E-06
 0.423279	-1.345825E-06	-1.416138E-06	-1.405151E-06
 0.422974	-1.334839E-06	-1.405151E-06	-1.394165E-06
 0.422668	-1.344727E-06	-1.409546E-06	-1.407349E-06
 0.422363	-1.362305E-06	-1.419434E-06	-1.418335E-06
 0.422058	-1.329346E-06	-1.404053E-06	-1.399658E-06
 0.421753	-1.339233E-06	-1.393066E-06	-1.395264E-06
 0.421448	-1.353516E-06	-1.418335E-06	-1.420532E-06
 0.421143	-1.360107E-06	-1.419434E-06	-1.411743E-06
 0.420837	-1.346924E-06	-1.397461E-06	-1.405151E-06
 0.420532	-1.366699E-06	-1.399658E-06	-1.399658E-06
 0.420227	-1.359009E-06	-1.409546E-06	-1.398560E-06
 0.419922	-1.350220E-06	-1.400757E-06	-1.399658E-06
 0.419617	-1.385376E-06	-1.428223E-06	-1.426025E-06
 0.419312	-1.366699E-06	-1.426025E-06	-1.410645E-06
 0.419006	-1.352417E-06	-1.412842E-06	-1.394165E-06
 0.418701	-1.366699E-06	-1.409546E-06	-1.406250E-06
 0.418396	-1.361206E-06	-1.421631E-06	-1.423828E-06
 0.418091	-1.369995E-06	-1.424927E-06	-1.405151E-06
 0.417786	-1.360107E-06	-1.417236E-06	-1.395264E-06
 0.417480	-1.374390E-06	-1.421631E-06	-1.423828E-06
 0.417175	-1.375488E-06	-1.412842E-06	-1.409546E-06
 0.416870	-1.361206E-06	-1.417236E-06	-1.399658E-06
 0.416565	-1.384277E-06	-1.421631E-06	-1.417236E-06
 0.416260	-1.376587E-06	-1.424927E-06	-1.409546E-06
 0.415955	-1.354614E-06	-1.417236E-06	-1.406250E-06
 0.415649	-1.369995E-06	-1.419434E-06	-1.405151E-06
 0.415344	-1.375488E-06	-1.446899E-06	-1.427124E-06
 0.415039	-1.378784E-06	-1.432617E-06	-1.412842E-06
 0.414734	-1.378784E-06	-1.432617E-06	-1.412842E-06
 0.414429	-1.377686E-06	-1.435913E-06	-1.427124E-06
 0.414124	-1.369995E-06	-1.432617E-06	-1.420532E-06
 0.413818	-1.373291E-06	-1.424927E-06	-1.412842E-06
 0.413513	-1.383179E-06	-1.437012E-06	-1.407349E-06
 0.413208	-1.385376E-06	-1.429321E-06	-1.416138E-06
 0.412903	-1.372192E-06	-1.409546E-06	-1.416138E-06
 0.412598	-1.386475E-06	-1.433716E-06	-1.416138E-06
 0.412292	-1.375488E-06	-1.437012E-06	-1.423828E-06
 0.411987	-1.368897E-06	-1.422730E-06	-1.426025E-06
 0.411682	-1.376587E-06	-1.421631E-06	-1.420532E-06
 0.411377	-1.388672E-06	-1.434814E-06	-1.434814E-06
 0.411072	-1.371094E-06	-1.426025E-06	-1.413940E-06
 0.410767	-1.372192E-06	-1.431519E-06	-1.417236E-06
 0.410461	-1.396362E-06	-1.432617E-06	-1.429321E-06
 0.410156	-1.389771E-06	-1.437012E-06	-1.432617E-06
 0.409851	-1.322754E-06	-1.357910E-06	-1.355713E-06
 0.409546	-1.374390E-06	-1.421631E-06	-1.415039E-06
 0.409241	-1.365601E-06	-1.441406E-06	-1.423828E-06
 0.408936	-1.380981E-06	-1.423828E-06	-1.413940E-06
 0.408630	-1.376587E-06	-1.428223E-06	-1.412842E-06
 0.408325	-1.373291E-06	-1.432617E-06	-1.421631E-06
 0.408020	-1.362305E-06	-1.417236E-06	-1.399658E-06
 0.407715	-1.379883E-06	-1.427124E-06	-1.428223E-06
 0.407410	-1.372192E-06	-1.432617E-06	-1.430420E-06
 0.407104	-1.378784E-06	-1.422730E-06	-1.419434E-06
 0.406799	-1.363403E-06	-1.419434E-06	-1.409546E-06
 0.406494	-1.386475E-06	-1.434814E-06	-1.421631E-06
 0.406189	-1.361206E-06	-1.429321E-06	-1.418335E-06
 0.405884	-1.378784E-06	-1.419434E-06	-1.415039E-06
